timestamp,uid,src_ip,src_port,dst_ip,dst_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,label,attack_category,dataset,bytes_ratio,packet_ratio,bytes_per_pkt,duration_cat,port_category
1526253355.020294,Cyh4fo3JkWwqTP11Mc,192.168.100.103,43763,183.85.93.210,24236,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525899653.002666,C29lSi1sMzKBdlUDS4,192.168.100.103,45661,75.152.157.231,23,TCP,unknown,2.998291,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526080421.013061,CaK29w2NX36RsZwvb5,192.168.100.103,43763,31.235.111.87,23090,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526165860.02487,CdULdI1CWvScCbOak1,192.168.100.103,48503,36.49.175.24,8080,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526093600.01253,C90Ju734HUSkb8Xli,192.168.100.103,43763,205.102.168.135,35050,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526772759.303956,CXLD8a418QxnzQXtMk,192.168.2.5,49657,200.168.87.203,59353,TCP,unknown,2.994402,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,dynamic
1526772182.547742,CGL8ZS2hB2McJHPCV2,192.168.2.5,48889,31.2.237.233,22,TCP,unknown,2.99101,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526027833.013624,CzuX0w4SKRCnBQJUhg,192.168.100.103,43763,178.49.233.224,54838,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1525916297.009916,CfIrbE3APWXFKjJBI7,192.168.100.103,43763,128.77.14.87,48454,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526035417.011288,CBMYfug1BZe4dfOL3,192.168.100.103,43763,164.55.23.200,2992,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525952986.014005,CvFPCQ3W22sHMRknr4,192.168.100.103,60699,212.225.248.123,23,TCP,unknown,2.99879,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526220590.033171,CBDwZryd0RFZPSo3h,192.168.100.103,56479,167.160.246.144,9527,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526009306.022169,Crj2U61G3Qnxub3rZ4,192.168.100.103,49734,156.178.134.142,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526097262.022131,C6EA0j2LvRI0oloZI,192.168.100.103,38105,12.135.154.179,2323,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526822743.287019,Cm9Yhu1XmpYNizO0g2,192.168.2.5,33646,196.170.174.105,22,TCP,unknown,2.994168,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526075444.013433,CK33Mu21XQXZO1M7zk,192.168.100.103,43763,147.34.166.245,24078,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526843813.783472,CdBfguL4nJnxak5Vf,192.168.2.5,40116,191.13.135.28,22,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526184214.049907,CBKfYa3ZGEnnS8KzE5,192.168.100.103,58923,44.192.113.186,8080,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526049754.012444,CFWfOEo1QUFhSMlIf,192.168.100.103,43763,181.235.53.242,48574,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526117709.011627,CQESMv41huiINDe6Mj,192.168.100.103,43763,201.254.42.222,50802,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526089025.012645,CTonVn4GGyBlSJZykh,192.168.100.103,58103,188.120.166.243,8080,TCP,unknown,2.999046,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525956275.013408,CbBp3P3Z19vroXItJl,192.168.100.103,57552,156.3.154.36,23,TCP,unknown,2.99904,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526263931.028251,ChZyEm2lgUGaKPDzrd,192.168.100.103,43022,134.59.182.215,23,TCP,unknown,2.998521,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526203932.035255,Cdu3LJ2lBY0BOxztMa,192.168.100.103,56222,89.43.148.183,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1525928653.041382,CyjmUZ3c1AsnYe7yV2,192.168.100.103,60583,73.85.180.182,2323,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526004019.000228,C4TBV8zye3vjwpjQ8,192.168.100.103,43763,9.75.230.46,43406,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526207023.024075,C8lgZtTwNjyntYexg,192.168.100.103,43763,158.67.92.237,62167,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1525958119.002765,CLOu2a19NMMa52VBNb,192.168.100.103,43763,179.54.51.170,31012,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526810286.19091,CxyVrpn6rZOGREDhb,192.168.2.5,47036,182.165.246.111,22,TCP,unknown,2.993749,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526017862.022749,Cjth4c74rmeBCux3b,192.168.100.103,51024,205.9.14.250,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526056099.008663,CxuFecIc9KCZFjqP9,192.168.100.103,43763,64.207.111.87,14223,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526084394.008865,CtBlZN2zYftUsyfl82,192.168.100.103,43763,165.84.206.9,16612,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525912072.011799,Cmt3623jKUj9WSiDe5,192.168.100.103,46009,160.184.34.46,8080,TCP,unknown,2.999037,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526042601.043241,CBEBfU2WxSJusUxYVg,192.168.100.103,59637,171.174.248.9,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526810752.906895,CquWFz2xOXGqJZHed5,192.168.2.5,40175,182.35.66.184,22,TCP,unknown,2.997298,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526875047.667839,CpbSt72Z6HmSBwtI5l,192.168.2.5,40100,203.169.11.222,22,TCP,unknown,2.992615,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526063100.017286,CkHWqzfNzgH4xVCk1,192.168.100.103,35625,115.96.157.121,8080,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526853239.45125,CXVDR11RpFBYuRcyLf,192.168.2.5,58082,51.28.204.71,22,TCP,unknown,2.99506,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526062597.007832,CLYa8qffBJ6DwqQUf,192.168.100.103,43763,141.75.81.134,22021,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526100121.043482,CZYBcn4N6JTtCcUcc4,192.168.100.103,47112,158.236.100.227,2323,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525971006.011257,CO2Aaz1VvjVD08VXe9,192.168.100.103,39506,63.132.56.167,23,TCP,unknown,2.998553,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525926149.010763,C1PUlG1Q53H0KJdXff,192.168.100.103,43763,116.206.203.154,44943,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525998057.0129,CxZUJL2J8GchF8B7Uj,192.168.100.103,43763,10.204.71.200,52573,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526272260.030309,CCL0lb46RwglEMjjnf,192.168.100.103,43763,25.38.37.12,56937,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526146264.002494,Ce853P3D6JWSlTfGni,192.168.100.103,34004,217.166.185.134,8080,TCP,unknown,2.999042,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525982386.042806,CmCIxA3Vfvf1blLwFe,192.168.100.103,58788,77.78.156.26,2323,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526883169.617234,CzgO9kIx9pd3AHrZh,192.168.2.5,46355,137.34.40.26,22,TCP,unknown,2.996646,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525977658.01197,Cgwvsr1X66bG77vNq8,192.168.100.103,43763,163.209.231.166,54997,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526073977.013685,ClH98m4gLaoRXklZT6,192.168.100.103,59487,31.203.106.19,23,TCP,unknown,2.998545,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526180054.024311,CCx00y1mmE65UTjJd4,192.168.100.103,51880,65.164.14.181,23,TCP,unknown,2.999289,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525934774.040857,CmNiRg40GwyaOYDS8k,192.168.100.103,43885,40.242.246.167,8080,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1525960596.001307,CEGLq82HDbVv0ZoMo5,192.168.100.103,43763,139.180.146.98,51963,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526859925.212883,C0GY9p4HE4gaeBdtx1,192.168.2.5,57556,17.87.25.135,22,TCP,unknown,2.995688,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526187862.055476,ClR4yq3jbauT5m8D98,192.168.100.103,56070,80.44.37.212,3284,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526084731.018406,ClOz12MyxTHc6OTnh,192.168.100.103,46265,151.147.24.182,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1525901009.041149,CGkeMvTB3ptqZ94Zg,192.168.100.103,56542,148.126.208.201,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526266465.024372,C1CfQe1Wlv3cCgXpt9,192.168.100.103,43763,129.92.33.58,59085,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526208592.013539,CJGox74yAe9aHTqy92,192.168.100.103,43763,54.180.238.12,20806,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525902185.012843,CqJA2E1MJouC5u8KFg,192.168.100.103,58107,166.33.102.30,23,TCP,unknown,2.998815,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526181670.013251,CGY3Ov2Q5xiNkZWMR7,192.168.100.103,43763,89.174.15.167,63376,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1525902435.012011,C4wJ5e4589rE4rAVm6,192.168.100.103,43763,161.104.192.244,51366,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1525982661.012955,CQLErsaEfw4HxPqhf,192.168.100.103,43763,251.204.74.29,40441,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526183145.051037,CdJLqT2Q31l6rJubTh,192.168.100.103,35574,155.65.146.154,8080,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526796114.140754,CeFDV33rwpVCMX4asi,192.168.2.5,59397,161.15.112.24,22,TCP,unknown,2.99811,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526231878.024724,C0eI3i3rdfi52Dezi8,192.168.100.103,43763,189.221.41.210,30184,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526068899.998827,CYsAp41PJURgKZtDV4,192.168.100.103,43763,181.252.58.215,3421,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526224357.024509,CfXnOK99CUdi8w0lg,192.168.100.103,55952,94.108.88.53,2323,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526209533.024649,CBKT8z4U5OIVqfPbAh,192.168.100.103,60941,223.244.38.128,23,TCP,unknown,2.998815,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526243144.019688,CDxlh3GLzc3JEKTrg,192.168.100.103,43763,68.120.140.47,8151,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525931023.012804,C6dGtM2hCzcqmRT139,192.168.100.103,43763,142.130.93.241,6841,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526036593.011488,CPjg69AiCNwH7jVhh,192.168.100.103,43763,115.51.62.253,33024,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525991216.021016,CIxyA34vmcyeDwmPD1,192.168.100.103,37947,13.1.42.240,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526128970.012129,CepILoo2n3lWKdLcf,192.168.100.103,43763,129.131.93.112,41935,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526188281.034213,CMXXDL2Cm5rjpR9h0d,192.168.100.103,54340,123.120.77.219,2323,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526824157.379407,Ccxn0ZQ6M9qJBGWE7,192.168.2.5,38307,196.182.6.78,22,TCP,unknown,1.455681,0.0,0.0,REJ,2,1,Benign,Benign,IoT-23,0.0,0.6667,0.33,medium,well-known
1526282459.031181,CIvqcP6MokPF3yIC3,192.168.100.103,43763,41.138.69.29,60763,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526028730.012859,CYrUF83UZo8AxIcXq1,192.168.100.103,43763,49.106.45.181,12720,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525949727.01379,CSmFbA1Y9ewAEvkV77,192.168.100.103,58938,200.247.137.44,23,TCP,unknown,2.999058,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526077274.012296,C74wrb5KKK3ke142c,192.168.100.103,55251,179.254.91.86,23,TCP,unknown,2.99854,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525995685.004522,CutlLH3LIEUSCFdUS9,192.168.100.103,43763,126.29.38.74,40972,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526145262.0118,CS6r4K1EzsBKJzXHO2,192.168.100.103,43763,187.150.198.249,30059,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526207169.013946,CSUsUO22VzJWbB4Rqf,192.168.100.103,43763,75.113.46.111,44087,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526073954.013525,C5p0fU1CEKSTbstzaa,192.168.100.103,58796,72.181.111.199,9527,TCP,unknown,0.173404,0.0,0.0,REJ,1,1,Benign,Benign,IoT-23,0.0,0.5,0.5,short,registered
1526851252.362722,CUR2lQ12RZ1L9I0eJl,192.168.2.5,39102,51.72.187.190,22,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526133575.022586,ClvLYH1E1g0fDkWR71,192.168.100.103,43748,152.25.199.37,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526005809.017971,CSNG95sfJyInGv0aa,192.168.100.103,46039,114.111.135.222,9527,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526870384.007819,CLZpj01kTeuHYxGGz9,192.168.2.5,55473,200.168.87.203,59353,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526013541.010042,C6YI4i1HbhF2aszCw6,192.168.100.103,44524,57.20.236.187,2323,TCP,unknown,2.998563,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,registered
1526818262.525576,CR5Isc4qOSZ82ocoJ8,192.168.2.5,40956,148.23.177.87,22,TCP,unknown,2.992978,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525897366.002685,CMzNTp4E5iGVs0Bbkh,192.168.100.103,43763,38.197.222.200,55917,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526124982.013509,CF9xZc1a7902d3t5Ba,192.168.100.103,60064,115.119.202.98,8080,TCP,unknown,2.998544,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526240688.008873,CqiJ0513xkaXEVWBQ,192.168.100.103,43763,154.85.107.128,4152,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526210193.02343,Cq2IpQ30qkQcr37HN2,192.168.100.103,43763,229.137.141.108,18082,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526101809.013536,CckbXcA4wiKiQRsvk,192.168.100.103,43763,189.54.227.3,50030,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526124416.020831,CQAL9M3FguJv6UheMi,192.168.100.103,40242,20.199.27.62,8080,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526775423.782035,Cn2PqSE6ScMCocQBc,192.168.2.5,52741,200.168.87.203,59353,TCP,unknown,2.998399,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,dynamic
1525994401.013557,Cf0mN02laXN2wqjmF5,192.168.100.103,43763,19.184.141.54,62190,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1525959293.011562,CzKLau4ROQAb8eViw5,192.168.100.103,43763,31.31.225.50,57974,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526765728.023703,Cckq9N3d7Tma8Z57Y2,192.168.2.5,39010,69.240.61.121,22,TCP,unknown,5.507153,0.0,0.0,SF,3,3,Benign,Benign,IoT-23,0.0,0.5,0.17,medium,well-known
1526207246.023937,CbuIR21CU3y82h6Ck5,192.168.100.103,43763,38.253.175.161,30950,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525999479.011083,CeOHbRSib22i2AKfh,192.168.100.103,43763,248.161.32.197,42482,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526039499.003558,CfMl6HxmcNKLSLesg,192.168.100.103,43763,109.37.62.232,26768,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526195225.023394,C4vDfmRBKZaopvmed,192.168.100.103,43763,187.84.41.225,33783,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526276768.030674,CObSG51kHmqA0vdxtd,192.168.100.103,60507,190.60.169.85,23,TCP,unknown,2.998795,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526048397.013536,CvMfOW15SXUXLvnsO6,192.168.100.103,53928,23.146.29.134,23,TCP,unknown,2.998791,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1525881693.028039,CWwzTH2rZLxLRo1jNi,192.168.100.103,48028,61.13.95.245,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526151410.012983,CxKq6V2UVx2JWMxzX2,192.168.100.103,52197,100.172.153.114,52705,TCP,unknown,2.999101,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,dynamic
1525915740.040921,ClxCfcANGElvWnhSf,192.168.100.103,45070,198.73.240.238,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526043135.010028,CQPmsk3jvfbdYvgNi3,192.168.100.103,43763,145.62.34.195,49087,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526172175.011951,CzqcHAw2cw5Vq8GB5,192.168.100.103,55378,94.222.161.155,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526170250.024761,ClEbSb4nverB8IGwOk,192.168.100.103,33553,196.250.149.234,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1525970143.000686,COk4jA1dW3n9N0bA7c,192.168.100.103,54157,42.151.244.73,8080,TCP,unknown,2.999042,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526243746.022524,CeqcI63HfRpY64Se8j,192.168.100.103,43763,79.90.69.102,15111,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526130642.020176,C2LkwP2i7mSl1E4RM5,192.168.100.103,52680,193.77.147.150,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526007729.00888,CrLtCH3CnVmGcA214g,192.168.100.103,43763,135.88.252.59,43475,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526060035.022839,CXzKfF4UqsqUALteg,192.168.100.103,43114,63.21.5.206,8080,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526248088.02178,C6pOul2DxiTn8230Rl,192.168.100.103,43763,169.96.124.7,40597,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526108256.00633,Chfmur1pYYK9kGCOO8,192.168.100.103,43763,145.13.73.230,16887,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526167873.639948,CrGCw44PeGie1Fp9d,192.168.100.1,3,192.168.100.103,1,ICMP,unknown,0.0,0.0,0.0,OTH,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,system
1526145113.021909,CaKDw212oGomTdm0Yk,192.168.100.103,48318,78.109.164.118,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526824889.447999,CR1TUMNwRTyXyFT39,192.168.2.5,58558,196.153.216.147,22,TCP,unknown,2.991924,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
1526173395.01088,CJs04E3lqfE2cdy245,192.168.100.103,43203,192.69.118.140,23,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526771888.089364,Crfwa4T8zhekQPwo7,192.168.2.5,33334,31.250.3.68,22,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,well-known
1526013385.009171,CiQXec3N1ZqoU5L61c,192.168.100.103,43763,178.176.111.163,57599,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526090630.009046,CyDsCq37XNpFphZuwg,192.168.100.103,43763,3.14.14.29,24503,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1525942457.016495,C5NyQc2gRxP9P6hmPk,192.168.100.103,48491,48.144.150.65,2323,TCP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,registered
1526208421.023236,ClbI8o4AgCTr92Uzeb,192.168.100.103,43763,5.143.74.111,60640,UDP,unknown,0.0,0.0,0.0,S0,1,0,Benign,Benign,IoT-23,0.0,1.0,1.0,instant,dynamic
1526099446.014741,Cm2ltx4nko0kjPTgXi,192.168.100.103,45650,18.155.41.253,2323,TCP,unknown,2.998794,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,registered
1526832746.950301,CQecb94ebvsfWt3tJ6,192.168.2.5,49315,144.169.41.97,22,TCP,unknown,2.999308,0.0,0.0,S0,3,0,Benign,Benign,IoT-23,0.0,1.0,0.33,medium,well-known
